Exp_ID,location_name,latitude,longitude,ecozone,province,soil_great_group,soil_sub_group,soil_texture,sand_px,clay_px,silt_px,initial_soc_tha,initial_soc_year,plot_id,block,treatment_number,treatment_name,replication_number,duration,year_name,start_year,end_year,tillage,STIR_rating,grain_yield_kgha,hay_yield_kgha,hay_residue_kgha,crop,ICASA_code,AAFC_code,crop_rotation,rotation_seq,crop_seq,straw_biomass_kgha,straw_returned,silage_yld_kgha,root_biomass_kgha,biomass_returned_kgha,N_fertilizer_kgha,N_fertilizer_kgha_2,N_fertilizer_kgha_3,P_fertilizer_kgha,P_fertilizer_kgha_2,P_fertilizer_kgha_3,K_fertilizer_kgha,K_fertilizer_kgha_2,S_fertilizer_kgha,S_fertilizer_kgha_2,manure_kgha,residue_estimation_methodology,soil_total_carbon_conc_gkg,soil_total_carbon_px,soil_total_carbon2_px,soil_organic_matter_kgha,organic_matter_px,crop_residue_avg_kgha,crop_residue_kgha,above_ground_residue_kgha,roots_residue_kgha,root_exudates_kgha,reference,flag,theme,TrtID,simple_trt_name,r_c,tillage_soil,tillage_type,irrigation_region,irrigation,cinput_lignin_px,cinput_n_px,Location,POLYID,ECO_ID,SL,PROVINCE,PCPTREGION,lowest_depth,soc_tha_lowest_depth,initial_dsm,lowest_depth_difference,first_soc_treatment,soc_dsm_difference,soc_tha_30cm
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,324,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,3,54,1978,1951,2004,RT,45,1.93,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,324,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,3,54,1979,1951,2004,RT,45,NA,NA,NA,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,324,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,3,54,1981,1951,2004,RT,31,NA,3,NA,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,324,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,3,54,1982,1951,2004,RT,47,NA,NA,NA,FAL,FAL,SUMMRF,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,324,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,3,54,1983,1951,2004,RT,45,1.69,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,324,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,3,54,1984,1951,2004,RT,45,0.14,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,324,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,3,54,1985,1951,2004,RT,45,NA,NA,NA,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,324,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,3,54,1987,1951,2004,RT,31,NA,1.58,NA,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,324,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,3,54,1988,1951,2004,RT,47,NA,NA,NA,FAL,FAL,SUMMRF,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,324,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,3,54,1989,1951,2004,RT,45,0.81,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,324,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,3,54,1990,1951,2004,RT,45,1.49,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,324,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,3,54,1991,1951,2004,RT,45,NA,NA,NA,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,324,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,3,54,1993,1951,2004,RT,31,NA,6.34,NA,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,324E,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,3,54,1995,1951,2004,RT,45,4.05,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,4.67,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,324E,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,3,54,1996,1951,2004,RT,45,2.25,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,3.32,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,324E,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,3,54,1997,1951,2004,RT,45,2.69,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,3.51,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,324E,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,3,54,1998,1951,2004,RT,45,3.27,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,4.89,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,324E,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,3,54,1999,1951,2004,RT,45,2.76,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,3.14,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,324E,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,3,54,2000,1951,2004,RT,45,1.11,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,1.41,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,324E,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,3,54,2001,1951,2004,RT,45,0.93,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,324E,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,3,54,2002,1951,2004,RT,45,2.24,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,402,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,4,54,1951,1951,2004,RT,31,NA,NA,NA,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,402,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,4,54,1952,1951,2004,RT,47,NA,NA,NA,FAL,FAL,SUMMRF,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,402,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,4,54,1953,1951,2004,RT,45,2.09,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,402,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,4,54,1954,1951,2004,RT,45,0.8,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,402,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,4,54,1955,1951,2004,RT,45,NA,NA,NA,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,402,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,4,54,1957,1951,2004,RT,31,NA,1.5,NA,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,402,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,4,54,1958,1951,2004,RT,47,NA,NA,NA,FAL,FAL,SUMMRF,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,402,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,4,54,1959,1951,2004,RT,45,1.57,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,402,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,4,54,1960,1951,2004,RT,45,1.07,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,402,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,4,54,1961,1951,2004,RT,45,NA,NA,NA,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,402,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,4,54,1963,1951,2004,RT,31,NA,1.66,NA,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,402,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,4,54,1964,1951,2004,RT,47,NA,NA,NA,FAL,FAL,SUMMRF,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,402,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,4,54,1965,1951,2004,RT,45,2.45,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,402,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,4,54,1966,1951,2004,RT,45,2,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,402,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,4,54,1967,1951,2004,RT,45,NA,NA,NA,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,402,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,4,54,1969,1951,2004,RT,31,NA,2.98,NA,ALF+CWG+HAY,ALF,ALFALFA+CWG+OHAYFD,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,402,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,4,54,1970,1951,2004,RT,47,NA,NA,NA,FAL,FAL,SUMMRF,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,402,NA,26,Fw-Wt-Wt-Hy-Hy-Hy VI,4,54,1971,1951,2004,RT,45,1.36,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT_HAY_HAY_HAY,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_26,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,NA,NA,NA
